date;time;exp_id;round;tray_id;tray_info;plant_id;position;plant_name;genotype;pid;cam;Temp-avg;Temp-stddev;Temp-median;Temp-min;Temp-max
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST113;C3;LC_LT_HW_LL;empty;IR1;109;;;;;
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST114;C4;LC_LT_HW_LL;MES5;IR1;109;21,57741928;0,106639668;21,62960815;21,35964966;21,72631836
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST115;C5;LC_LT_HW_LL;ht1-5;IR1;109;21,58334732;0,047644556;21,58120728;21,49816895;21,67797852
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST116;D1;LC_LT_HW_LL;MES7;IR1;109;21,45574188;0,072078846;21,47395325;21,26257324;21,58120728
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST117;D2;LC_LT_HW_LL;MES5;IR1;109;21,52462387;0,04463755;21,52238464;21,41506958;21,62268066
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST118;D3;LC_LT_HW_LL;ht1-5;IR1;109;21,68912506;0,047913469;21,69525146;21,53970337;21,78155518
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST119;D4;LC_LT_HW_LL;ht1-4;IR1;109;;;;;
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST120;D5;LC_LT_HW_LL;ht1-2;IR1;109;21,73121834;0,059642732;21,73324585;21,53970337;21,87124634
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST241;A1;LC_LT_LW_LL;MES7;IR1;109;21,35532379;0,045756374;21,35272217;21,27642822;21,4704895
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST242;A2;LC_LT_LW_LL;MES7;IR1;109;21,52446556;0,03093485;21,52584839;21,46356201;21,6088562
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST243;A3;LC_LT_LW_LL;ht1-4;IR1;109;21,72937965;0,059247456;21,74359131;21,59503174;21,8298645
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST244;A4;LC_LT_LW_LL;ht1-5;IR1;109;21,77810287;0,031816229;21,77120972;21,73324585;21,8298645
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST245;A5;LC_LT_LW_LL;MES7;IR1;109;21,6517086;0,035760678;21,66415405;21,59503174;21,69180298
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST246;B1;LC_LT_LW_LL;ht1-4;IR1;109;21,39982224;0,050757226;21,41160583;21,29724121;21,47741699
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST247;B2;LC_LT_LW_LL;ht1-2;IR1;109;21,63714409;0,05052517;21,63650513;21,50509644;21,76086426
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST248;B3;LC_LT_LW_LL;empty;IR1;109;;;;;
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST249;B4;LC_LT_LW_LL;ht1-4;IR1;109;21,64072609;0,070351422;21,63305664;21,48431396;21,80917358
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST250;B5;LC_LT_LW_LL;ht1-2;IR1;109;21,69938278;0,037773773;21,69180298;21,58810425;21,76086426
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST251;C1;LC_LT_LW_LL;Col-0;IR1;109;21,46355247;0,030005042;21,45663452;21,39428711;21,5189209
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST252;C2;LC_LT_LW_LL;Col-0;IR1;109;21,63564491;0,027384961;21,63996887;21,58810425;21,68487549
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST253;C3;LC_LT_LW_LL;empty;IR1;109;;;;;
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST254;C4;LC_LT_LW_LL;MES5;IR1;109;21,60422516;0,065631539;21,60539246;21,4704895;21,72631836
